AVG_TAX_LEVY,AVG_LAND_VALUE,POSTAL_CODE,LATITUDE,LONGITUDE
8123.987777777777,1593555.5555555555,V5R4L5,49.233544,-123.030484
7423.388125,1733687.5,V5R4L6,49.232813,-123.030492
9172.52,1892666.6666666667,V5R4L7,49.234494,-123.029267
8225.442222222222,1806111.111111111,V5R4L9,49.2327945,-123.0293295
7432.679999999999,1606300.2,V5R4M1,49.2341286,-123.0294732
7687.967647058824,1652647.0588235294,V5R4M2,49.238473,-123.026401
7533.207142857143,1608000.0,V5R4M3,49.238231,-123.026404
10013.093333333332,1907000.0,V5R4M4,49.234487,-123.028123
8766.08888888889,1861111.111111111,V5R4M5,49.233492,-123.028129
6726.894666666666,1427400.0,V5R4M6,49.233482,-123.028129
7832.457857142857,1722857.142857143,V5R4M7,49.2308388,-123.0306467
8913.08,1854538.4615384615,V5R4M8,49.230641,-123.030519
9853.40909090909,2008363.6363636365,V5R4M9,49.230683,-123.029205
9035.335,2042875.0,V5R4N1,49.230708,-123.029205
9319.195,2041000.0,V5R4N2,49.230677,-123.027822
9793.865555555556,2108444.4444444445,V5R4N3,49.2300035,-123.027805
7585.703333333334,1690166.6666666667,V5R4N4,49.244331,-123.024919
7679.73,1756700.0,V5R4N5,49.244055,-123.02506
7313.21,1556000.0,V5R4N6,49.239483,-123.025154
7427.431111111112,1512777.7777777778,V5R4N7,49.239415,-123.025154
8763.98,1771000.0,V5R4N8,49.238758,-123.025143
6246.0616666666665,1355555.5555555555,V5R4N9,49.23786,-123.02528
6538.968095238095,1396619.0476190476,V5R4P1,49.237845,-123.025296
8760.70625,2112250.0,V5R4P2,49.233998,-123.026998
8207.68,1966555.5555555555,V5R4P3,49.2340419,-123.0272118
6874.615384615385,1505538.4615384615,V5R4P4,49.23301,-123.025898
8310.15625,1941750.0,V5R4P5,49.233809,-123.025889
7657.081999999999,1783200.0,V5R4P6,49.231679,-123.026392
8405.426153846154,1767530.076923077,V5R4P7,49.230593,-123.0263875
10051.14625,2107875.0,V5R4P8,49.23028,-123.026608
2919.5035,662100.0,V5R4P9,49.234554,-123.024761
7381.370833333333,1578166.6666666667,V5R4R2,49.233831,-123.024766
8287.031739130436,1840739.1304347827,V5R4R3,49.231895,-123.025046
9235.67409090909,2040500.0,V5R4R4,49.231761,-123.025044
7145.831578947368,1685105.2631578948,V5R4R5,49.241739,-123.049398
6996.271000000001,1597550.0,V5R4R6,49.241726,-123.049366
4932.907142857143,1206514.2857142857,V5R4R7,49.240601,-123.048872
6808.6410000000005,1590400.0,V5R4R8,49.240587,-123.04884
6841.4375,1514750.0,V5R4R9,49.2397611,-123.0469064
6829.5380000000005,1472600.0,V5R4S1,49.239087,-123.045225
4884.73,4404500.0,V5R4S2,49.2387891,-123.0445712
6678.936666666667,1449000.0,V5R4S3,49.238364,-123.043283
7617.72,1670714.2857142857,V5R4S4,49.2377325,-123.041927
6674.233333333334,1395833.3333333333,V5R4S5,49.2382019,-123.043081
7074.879599999999,1542751.64,V5R4S6,49.239903,-123.049579
4966.617647058823,1165773.205882353,V5R4S7,49.24051,-123.051118
5874.542121212122,1346490.8181818181,V5R4S8,49.239291,-123.050042
3583.790149253731,911735.5373134328,V5R4S9,49.2392455,-123.0502145
7188.755,1634633.3333333333,V5R4T1,49.243698,-123.0431545
4847.791764705883,1089529.4117647058,V5R4T2,49.243459,-123.042644
6562.7128571428575,1451857.142857143,V5R4T3,49.2432127,-123.041945
5166.719047619048,1094602.761904762,V5R4T4,49.242036,-123.039114
7497.984285714286,1628000.0,V5R4T5,49.243002,-123.040034
7491.88375,1656125.0,V5R4T6,49.242953,-123.039745
8408.017826086956,1833000.0,V5R4T7,49.241609,-123.036739
8007.252631578946,1795052.6315789474,V5R4T8,49.241465,-123.036388
8923.92,1920000.0,V5R4T9,49.2404268,-123.0338371
9501.691666666668,2002000.0,V5R4V1,49.240281,-123.03349
8076.126153846154,1745769.2307692308,V5R4V2,49.2397,-123.03679
8918.425,1612500.0,V5R4V3,49.239524,-123.036359
5622.925454545454,1242995.2727272727,V5R4V4,49.2390321,-123.0352374
7922.94125,1791125.0,V5R4V5,49.2389794,-123.0351057
7477.389166666667,1652500.0,V5R4V6,49.238966,-123.037643
6931.482500000001,1495416.6666666667,V5R4V7,49.238855,-123.037349
7481.208181818182,1650654.5454545454,V5R4V8,49.23822,-123.035677
7243.082857142857,1460500.0,V5R4V9,49.23821,-123.035652
7137.8,1571250.0,V5R4W1,49.234899,-123.039605
6505.334285714285,1444000.0,V5R4W2,49.234811,-123.039293
7080.494000000001,1547400.0,V5R4W3,49.235687,-123.034017
7549.235652173914,1555544.347826087,V5R4W4,49.23563,-123.033871
7501.614117647059,1642593.1764705882,V5R4W5,49.235227,-123.034185
7331.22625,1568166.6666666667,V5R4W6,49.234702,-123.035025
7224.658695652173,1591882.391304348,V5R4W7,49.23475,-123.035331
7760.914444444444,1659666.6666666667,V5R4W8,49.231473,-123.037223
7781.79,1771000.0,V5R4W9,49.231546,-123.0368
7415.35,1487000.0,V5R4X1,49.2315028,-123.0361798
7738.69,1829000.0,V5R4X2,49.234056,-123.03017
0.0,20104000.0,V5R4X3,49.234123,-123.027657
6621.89,1438000.0,V5R4X4,49.234113,-123.027114
7499.004999999999,1526000.0,V5R4X5,49.244335,-123.040465
7615.789999999999,1692750.0,V5R4X6,49.244217,-123.040192
7681.581111111111,1525555.5555555555,V5R4X7,49.244013,-123.039721
7265.374000000001,1631900.0,V5R4X8,49.243904,-123.039461
7023.832,1559000.0,V5R4X9,49.243236,-123.037839
10034.035,1472608.5,V5R4Y1,49.242862,-123.03697
8615.545454545454,1831047.3636363635,V5R4Y2,49.242395,-123.03579
8029.787647058824,4170635.0588235296,V5R4Y3,49.241739,-123.0341945
8024.628571428571,1795000.0,V5R4Y4,49.241024,-123.032663
8163.5960000000005,1771100.0,V5R4Y5,49.241131,-123.032706
8104.278,1674600.0,V5R4Y6,49.239934,-123.02972
8077.266666666667,1803666.6666666667,V5R4Y7,49.239837,-123.029778
8503.061666666666,1835666.6666666667,V5R4Y8,49.239632,-123.028997
10111.308181818182,2167727.272727273,V5R4Y9,49.239156,-123.027582
7437.13,1607000.0,V5R4Z1,49.2392251,-123.028013
8364.86,1669000.0,V5R4Z2,49.238249,-123.0258
8159.47,1743333.3333333333,V5R4Z3,49.237701,-123.024318
9423.795,2110000.0,V5R4Z4,49.23775,-123.024328
2049.8285714285716,500057.14285714284,V5R4Z5,49.237747,-123.023943
10233.560000000001,2418750.0,V5R4Z6,49.246123,-123.049964
8742.22,1769000.0,V5R4Z8,49.243078,-123.043145
8549.085,2021500.0,V5R5A1,49.242112,-123.040803
7374.707777777778,1499111.111111111,V5R5A2,49.242778,-123.040931
7125.504999999999,1377000.0,V5R5A3,49.241704,-123.039802
7976.695,1808000.0,V5R5A4,49.24141,-123.039134
6485.803333333333,1424166.6666666667,V5R5A5,49.2407986,-123.0380828
20041.73,4516750.0,V5R5A6,49.240028,-123.035878
7380.717777777779,1619000.0,V5R5A7,49.240382,-123.035293
3017.6136363636365,541727.2727272727,V5R5A8,49.2390916,-123.0339674
6742.87,2055000.0,V5R5B4,49.239517,-123.033284
3387.814,1078602.0,V5R5B5,49.236625,-123.0273275
6717.533888888889,1437166.6666666667,V5R5B6,49.2358376,-123.0255441
8326.964545454546,1836000.0,V5R5B8,49.2428,-123.0497415
8674.285555555556,1947333.3333333333,V5R5B9,49.242984,-123.050169
7550.317894736842,1738473.6842105263,V5R5C1,49.241861,-123.047169
6824.316666666667,1513000.0,V5R5C2,49.242225,-123.048169
7608.089999999999,1596600.0,V5R5C3,49.241916,-123.047066
6496.52,1534261.0,V5R5C4,49.241105,-123.045079
7966.73,1591000.0,V5R5C5,49.24114,-123.045159
5969.1625,1556500.0,V5R5C6,49.240581,-123.043868
6836.876666666667,1447333.3333333333,V5R5C7,49.240529,-123.043746
7158.21,1653000.0,V5R5C8,49.240213,-123.042964
7124.286666666667,1456000.0,V5R5C9,49.239816,-123.041967
7104.986666666667,1620666.6666666667,V5R5E1,49.239819,-123.041973
6649.554000000001,1446000.0,V5R5E2,49.239513,-123.041212
8085.44,1824000.0,V5R5E3,49.239518,-123.041223
7201.3,1578000.0,V5R5E4,49.23917,-123.040097
8393.624,1904000.0,V5R5E5,49.239219,-123.040431
7384.544285714285,1650285.7142857143,V5R5E6,49.238545,-123.039051
9031.93,1974000.0,V5R5E7,49.238517,-123.038732
7590.54,1562285.7142857143,V5R5E8,49.238309,-123.038251
7287.483636363636,1539636.3636363635,V5R5E9,49.238299,-123.038223
7104.1861538461535,1471384.6153846155,V5R5G1,49.237564,-123.036356
8761.593333333332,1802333.3333333333,V5R5G2,49.237147,-123.035324
7511.585,1610000.0,V5R5G3,49.236725,-123.034254
7477.519047619047,1560156.7142857143,V5R5G4,49.2356875,-123.0317532
5545.620238095238,817866.6666666666,V5R5G8,49.242746,-123.059922
57076.625,10087500.0,V5R5G9,49.2408625,-123.055974
2281.725251798561,316545.9424460432,V5R5H4,49.239468,-123.052692
5476.035,1218125.0,V5R5J1,49.236787,-123.046791
5722.571428571428,1115714.2857142857,V5R5J2,49.236499,-123.045671
0.0,2148000.0,V5R5J4,49.236101,-123.044252
82969.1,8063000.0,V5R5J6,49.235877,-123.042127
48334.0,6293333.333333333,V5R5J7,49.23583,-123.042179
2506.319375,620250.0,V5R5K1,49.23539,-123.038768
923.0,54636568.0,V5R5K5,49.234723,-123.037177
44585.4,3907000.0,V5R5L6,49.231953,-123.029974
7135.162444444444,683310.2888888889,V5R5L7,49.231971,-123.029842
30791.18,2824914.5,V5R5L9,49.23216,-123.027905
7757.111999999999,1472200.0,V5R5M5,49.23566,-123.043398
7091.140769230769,1538000.0,V5R5M6,49.235261,-123.042541
7468.888000000001,1691400.0,V5R5M7,49.235125,-123.042233
8511.065,1909750.0,V5R5M8,49.23461,-123.040986
7636.57,1756600.0,V5R5M9,49.234052,-123.039749
6775.01,1559000.0,V5R5N1,49.2339468,-123.0397523
7508.894,1686400.0,V5R5N3,49.232773,-123.036675
7188.065,1547333.3333333333,V5R5N4,49.2324653,-123.036208
8146.444285714286,1716857.142857143,V5R5N5,49.232337,-123.035663
6821.693333333334,1496666.6666666667,V5R5N6,49.231944,-123.03474
14062.786666666667,2717333.3333333335,V5R5N7,49.2315976,-123.0339816
7572.825,1622384.6,V5R5N8,49.243669,-123.027852
7966.202857142857,1856857.142857143,V5R5N9,49.243083,-123.026009
8155.4975,1780000.0,V5R5P1,49.2446024,-123.0273963
7765.110000000001,1938779.7142857143,V5R5P2,49.2440878,-123.0315418
7930.74,1941000.0,V5R5P3,49.243909,-123.030996
7595.6050000000005,1658013.5555555555,V5R5P4,49.243677,-123.030405
8192.1375,1769000.0,V5R5P5,49.243091,-123.029244
8065.145416666666,1753250.0,V5R5P6,49.2419513,-123.0260128
0.0,53211019.0,V5R5P7,49.242061,-123.026348
8456.85875,1897625.0,V5R5P8,49.244056,-123.033984
9002.174166666666,2030583.3333333333,V5R5P9,49.243652,-123.033038
7785.478,4011900.0,V5R5R1,49.242867,-123.031191
8043.301333333334,1786681.4,V5R5R2,49.242717,-123.030809
8638.91111111111,1896177.7777777778,V5R5R3,49.241542,-123.027963
7889.861363636364,1717443.5909090908,V5R5R4,49.241526,-123.027925
6872.27,1576000.0,V5R5R5,49.24045,-123.02536
8343.8125,1790562.5,V5R5R6,49.242736,-123.033823
7698.255384615385,1744076.923076923,V5R5R7,49.242718,-123.033782
8338.635714285714,1859462.4285714286,V5R5R8,49.2415795,-123.0310095
8165.5470000000005,1777950.0,V5R5R9,49.241981,-123.032033
8236.052,1850200.0,V5R5S1,49.240412,-123.028059
8124.275333333334,1782200.0,V5R5S2,49.240396,-123.028024
9269.23,1986250.0,V5R5S3,49.239471,-123.025853
7634.4,1620000.0,V5R5S4,49.239254,-123.025284
7367.664285714286,1569571.4285714286,V5R5S5,49.2393785,-123.02561
8167.66,1977000.0,V5R5T9,49.248519,-123.031136
7363.81,1664000.0,V5R5V2,49.244138,-123.030267
6890.95,1553000.0,V5R5V3,49.238643,-123.044083
7594.38,1619000.0,V5R5V4,49.238383,-123.035699
23611.9,3494000.0,V5R5V6,49.233097,-123.035768
7527.045,1675300.0,V5R5V7,49.231102,-123.055277
7758.47,1794000.0,V5R5V8,49.233273,-123.055326
12522.7,3189000.0,V5R5V9,49.234064,-123.029392
7077.55,1564000.0,V5R5W3,49.246955,-123.054244
6907.3,1546000.0,V5R5W4,49.246516,-123.041611
8520.005000000001,1946000.0,V5R5W6,49.2485175,-123.0285938
6141.92,1381366.0,V5R5W7,49.238023,-123.036062
7919.64,1580000.0,V5R5W8,49.243414,-123.02719
7381.61,1638000.0,V5R5W9,49.232958,-123.038907
7566.93,1711000.0,V5R5X1,49.2493851,-123.0471221
8005.29,1846000.0,V5R5X2,49.250149,-123.049567
9189.23,2161000.0,V5R5X3,49.235894,-123.055
115940.0,17577000.0,V5R5X5,49.230783,-123.027585
7403.57,1591000.0,V5R5X6,49.248853,-123.055598
3445.5414285714287,721428.5714285715,V5R5X7,49.2320864,-123.0283694
2493.3483333333334,630275.9166666666,V5R5X9,49.230805,-123.029746
7169.08,1498000.0,V5R5Y1,49.242649,-123.052074
78381.6,14354000.0,V5R5Y8,49.23565,-123.045868
8204.965,1810500.0,V5R5Y9,49.243226,-123.053456
8262.19,1835000.0,V5R5Z1,49.23174,-123.043204
8657.66,1965000.0,V5R5Z2,49.231079,-123.040498
6923.19,1709000.0,V5R5Z3,49.231147,-123.039853
2151.5594642857145,562553.5714285715,V5R5Z5,49.244562,-123.043101
1721.0,3275000.0,V5R5Z8,49.247936,-123.054435
7461.3721428571425,1552214.2857142857,V5R5Z9,49.240478,-123.02515
9182.16,1910000.0,V5R6A1,49.250156,-123.052216
3048.5658333333336,827333.3333333334,V5R6A2,49.2433311,-123.0435135
7495.41,1738000.0,V5R6A6,49.250178,-123.054522
1834.4575000000002,462500.0,V5R6A7,49.2362778,-123.0236999
8219.33,1516000.0,V5R6A9,49.235241,-123.034221
2702.1892857142857,729785.7142857143,V5R6B1,49.2407635,-123.0317621
1619.97085106383,447553.1914893617,V5R6B3,49.239873,-123.031494
1588.046842105263,438973.6842105263,V5R6B4,49.240227,-123.032631
1439.5256428571429,311721.4357142857,V5R6B6,49.239139,-123.032188
1368.8474666666666,300786.67333333334,V5R6B7,49.239067,-123.032618
1208.9642307692307,244596.15384615384,V5R6B8,49.2385273,-123.0316851
1935.3853333333332,507466.6666666667,V5R6B9,49.2388126,-123.0446258
1450.5285074626865,368567.1641791045,V5R6C1,49.240127,-123.0329804
5029.16,1019000.0,V5R6C2,49.2460904,-123.0471548
1524.0,32248000.0,V5R6C3,49.237385,-123.031748
1184.6346629213483,203937.12921348316,V5R6C5,49.236918,-123.030695
1916.3725000000002,403472.22222222225,V5R6C6,49.23654,-123.031538
1617.247673267327,353301.98514851485,V5R6C7,49.237124,-123.031301
1919.347435897436,454615.3846153846,V5R6C8,49.237577,-123.030092
0.0,7217000.0,V5R6C9,49.237102,-123.032872
3279.4481578947366,875078.947368421,V5R6E1,49.240842,-123.051179
3258.066666666667,876333.3333333334,V5R6E2,49.240982,-123.051679
1755.9894409937888,358157.50310559006,V5R6E6,49.236312,-123.028923
1431.9016535433072,319330.7165354331,V5R6E7,49.23798,-123.031015
1660.8555319148938,318191.4893617021,V5R6E9,49.2360686,-123.0259964
2233.4697368421052,420575.8947368421,V5R6G1,49.236424,-123.029538
1757.3820370370372,426814.81481481483,V5R6G2,49.2356311,-123.0234948
1263.9373151750974,253377.43190661477,V5R6G4,49.23713,-123.029144
1704.3448717948718,382179.4871794872,V5R6G5,49.236481,-123.029792
2445.36,539571.4285714285,V5R6G7,49.232764,-123.034405
2590.230952380952,573952.380952381,V5R6G8,49.232334,-123.033388
1746.7275418994413,347579.4748603352,V5R6G9,49.235803,-123.028974
31425.5,516000.0,V5R6H1,49.235068,-123.030405
651.0,5313000.0,V5R6H2,49.236264,-123.033107
1854.7519337016574,369419.8950276243,V5R6H3,49.235531,-123.028356
1862.9950409836065,457172.13524590165,V5R6H4,49.23604,-123.02919
1554.5755932203388,468542.3728813559,V5R6H5,49.2348508,-123.0291492
1760.082786885246,441590.1639344262,V5R6H6,49.2354607,-123.0248062
1847.061604477612,438041.04850746266,V5R6H7,49.233569,-123.027029
1812.408536585366,452858.5414634146,V5R6H8,49.235067,-123.025304
2860.965151515152,762606.0606060605,V5S0A1,49.220137,-123.036709
651.0,5982941.0,V5S0A4,49.217344,-123.0342712
2121.8017441860466,473639.5465116279,V5S0A7,49.217344,-123.0342712
2225.759295774648,495028.1690140845,V5S0A8,49.217344,-123.0342712
3681.798846153846,985692.3076923077,V5S0A9,49.217344,-123.0342712
3536.0926666666664,943733.3333333334,V5S0B1,49.220252,-123.046329
2313.313548387097,507822.5967741936,V5S0B6,49.220252,-123.046329
2294.900277777778,502722.22222222225,V5S0B7,49.206994,-123.041171
2276.725294117647,502602.9411764706,V5S0B8,49.20703,-123.041533
2368.6081355932206,393525.42372881353,V5S0B9,49.20703,-123.041533
3768.994,579600.0,V5S0C1,49.2065496,-123.0393943
145302.0,9815000.0,V5S0C2,49.220271,-123.037204
2224.684,478311.13333333336,V5S0C3,49.2072663,-123.0393608
2273.5955555555556,465696.9696969697,V5S0C4,49.2065496,-123.0393943
12741.1,308500.0,V5S0C5,49.2167084,-123.0999526
71130.5,10500000.0,V5S0C6,49.2179646,-123.0542744
2532.8318032786883,591524.5901639344,V5S0C7,49.2057151,-123.0290262
2413.2266025641024,507423.07692307694,V5S0C9,49.202372,-123.059584
2237.729856115108,454453.23741007195,V5S0E2,49.2057151,-123.0290262
4110.626589147287,714779.0852713179,V5S0E3,49.20619,-123.030441
54830.2,4694000.0,V5S0E4,49.20586,-123.0394198
2674.9165789473686,634855.2763157894,V5S0E7,49.20586,-123.0394198
2801.139846153846,670461.5384615385,V5S0E8,49.20586,-123.0394198
2286.009191919192,492505.0606060606,V5S0G2,49.2058723,-123.0394647
26268.4,1727000.0,V5S0G4,49.2072663,-123.0393608
47099.9,1353000.0,V5S0G5,49.2072663,-123.0393608
2206.636254681648,557831.4606741572,,,
2201.985,474136.36363636365,V5S0H1,49.2038093,-122.9972899
2248.093888888889,486518.51851851854,V5S0H2,49.2050508,-123.0312465
2225.8905785123966,470884.29752066114,V5S0H3,49.205765,-123.0292412
2351.3973684210523,545008.7719298246,V5S0H4,49.2038824,-123.0290699
2385.936081081081,548608.1081081082,V5S0H5,49.205765,-123.0292412
2382.335892857143,550383.9285714285,V5S0H6,49.2068095,-123.0414662
2477.331851851852,562296.2962962963,V5S0H7,49.2046853,-123.0286409
2886.8126666666667,653786.6666666666,V5S0J7,49.203536,-123.0244264
2421.613464566929,576102.3622047245,V5S0J8,49.205765,-123.0292412
71059.4,15624000.0,,,
8786.6368,1902090.76,V5S1A1,49.228508,-123.055038
0.0,84910000.0,V5S1A2,49.22855,-123.057732
8354.97,1871166.6666666667,V5S1A3,49.228482,-123.051856
8191.086666666666,1843666.6666666667,V5S1A4,49.228482,-123.052024
8424.9025,1824000.0,V5S1A5,49.22846,-123.050466
7860.615000000001,1825000.0,V5S1A6,49.228462,-123.050555
7906.0664705882355,1764352.9411764706,V5S1A7,49.228425,-123.047977
8271.758518518518,1926333.3333333333,V5S1A8,49.228423,-123.046643
7923.642727272728,1767454.5454545454,V5S1A9,49.228441,-123.036578
8427.047619047618,1843761.9047619049,V5S1B1,49.228443,-123.036818
9398.234444444444,2123444.4444444445,V5S1B2,49.228444,-123.03453
10457.047999999999,2163800.0,V5S1B3,49.228442,-123.035399
9131.758333333333,2082994.0,V5S1B4,49.228444,-123.033745
9846.424444444445,2122444.4444444445,V5S1B5,49.228444,-123.032524
9179.533333333333,2140227.8333333335,V5S1B6,49.228444,-123.032389
8980.140588235296,2072011.7647058824,V5S1B7,49.22811,-123.02396
7427.92,1744000.0,V5S1B8,49.228109,-123.023922
8553.2,1873944.4444444445,V5S1B9,49.227557,-123.05197
8162.620000000001,1728000.0,V5S1C1,49.227558,-123.05208
8549.412857142857,1962428.5714285714,V5S1C2,49.227564,-123.050315
8427.563333333334,1944833.3333333333,V5S1C3,49.227564,-123.050384
8228.057692307691,1947000.0,V5S1C4,49.227546,-123.048313
8130.827857142857,1823142.857142857,V5S1C5,49.227544,-123.04813
7104.31275862069,1567013.7931034483,V5S1C6,49.227706,-123.037225
7175.792962962963,1613407.4074074074,V5S1C7,49.227704,-123.03668
10591.493333333334,2192833.3333333335,V5S1C8,49.226417,-123.031461
9751.324210526316,2326347.3684210526,V5S1C9,49.226403,-123.028039
10392.495454545455,2324363.6363636362,V5S1E1,49.226403,-123.028066
10549.105714285715,2311000.0,V5S1E2,49.226386,-123.02622
9679.813333333334,2121133.3333333335,V5S1E3,49.226372,-123.023916
9005.162727272727,1991234.2727272727,V5S1E4,49.226371,-123.023836
8107.68375,1746716.3125,V5S1E6,49.2267734,-123.0543989
8207.974285714286,1832285.7142857143,V5S1E7,49.2267726,-123.05437
8813.266,1914600.0,V5S1E8,49.226749,-123.051506
8416.007142857143,1902257.142857143,V5S1E9,49.226749,-123.051496
6924.65724137931,1541286.551724138,V5S1G1,49.226974,-123.040946
10087.41,2302714.285714286,V5S1G2,49.2269584,-123.0410377
7063.468181818182,1647977.5454545454,V5S1G3,49.226965,-123.037701
8927.604545454546,2027400.0,V5S1G4,49.225746,-123.05628
8401.5825,1877000.0,V5S1G6,49.225953,-123.052292
14946.7,4270000.0,V5S1G7,49.225822,-123.05074
7655.9580000000005,1792600.0,V5S1G8,49.225944,-123.05098
9693.925652173913,2210246.8695652173,V5S1G9,49.225879,-123.046361
8826.349166666667,1923916.6666666667,V5S1H1,49.225832,-123.047918
8054.738,1841300.0,V5S1H2,49.225481,-123.038931
8888.266666666666,2160333.3333333335,V5S1H3,49.225481,-123.038971
7720.1023076923075,1640000.0,V5S1H4,49.225469,-123.037364
7226.480833333334,1594000.0,V5S1H5,49.225469,-123.037243
10497.458,2336597.15,V5S1H6,49.225209,-123.029809
8786.365,2023958.3333333333,V5S1H7,49.225199,-123.026856
10199.415,2109150.0,V5S1H8,49.225197,-123.026335
8383.141818181817,2001454.5454545454,V5S1H9,49.225189,-123.023532
8583.265000000001,1942251.5,V5S1J1,49.225245,-123.024694
8454.73,2060500.0,V5S1J2,49.22488,-123.057805
8668.595,1965200.0,V5S1J3,49.224841,-123.056574
7513.325714285714,1707714.2857142857,V5S1J4,49.224838,-123.056418
7573.356,1771400.0,V5S1J5,49.224852,-123.055237
0.0,11085000.0,V5S1J6,49.224855,-123.055479
8303.856666666667,1874000.0,V5S1J7,49.224818,-123.053307
1642.6693333333335,507200.0,V5S1J8,49.224844,-123.054665
85806.9,21371000.0,V5S1J9,49.224826,-123.05167
8236.138571428572,1953285.7142857143,V5S1K1,49.22482,-123.05053
10290.259545454544,2306000.0,V5S1K3,49.224746,-123.045978
8948.630000000001,1857800.0,V5S1K4,49.224795,-123.049046
9235.026000000002,2073800.0,V5S1K5,49.224764,-123.047537
8036.925,1662166.6666666667,V5S1K6,49.224747,-123.046119
7988.183999999999,1960000.0,V5S1K7,49.224734,-123.044511
8915.158,2028800.0,V5S1K8,49.22474,-123.043019
188.0,4397754.666666667,V5S1K9,49.224748,-123.041438
8452.738333333333,1939333.3333333333,V5S1L1,49.224713,-123.039093
7318.447777777777,1693888.888888889,V5S1L2,49.224712,-123.039054
9525.631428571429,2136285.714285714,V5S1L3,49.224692,-123.036946
7362.8369999999995,1647200.0,V5S1L4,49.22469,-123.036738
9267.75,1986000.0,V5S1L5,49.224688,-123.035414
7583.354000000001,1681200.0,V5S1L7,49.224688,-123.034025
7327.995000000001,1620000.0,V5S1L8,49.224656,-123.032548
9218.0425,1981000.0,V5S1L9,49.22466,-123.0327
2387.00978021978,883612.065934066,V5S1M1,49.224523,-123.031272
7519.590454545454,1691769.7272727273,V5S1M2,49.223325,-123.02826
2419.0315,744866.6666666666,V5S1M3,49.222715,-123.027239
2365.1851063829786,742127.659574468,V5S1M4,49.222469,-123.02646
70976.9,12917000.0,V5S1N1,49.222721,-123.025625
10935.934285714287,2289171.4285714286,V5S1N6,49.223825,-123.050651
10183.046666666667,2307833.3333333335,V5S1N7,49.223824,-123.050502
9113.231,2129800.0,V5S1N8,49.223838,-123.039024
9289.933333333332,2036822.2222222222,V5S1N9,49.223839,-123.039064
8237.460000000001,1946857.142857143,V5S1P1,49.223676,-123.037749
10949.378571428571,2315428.5714285714,V5S1P2,49.223676,-123.037831
8210.012222222222,1953555.5555555555,V5S1P3,49.223533,-123.030809
8618.288461538461,2007692.3076923077,V5S1P4,49.223303,-123.030258
7873.575714285714,1767571.4285714286,V5S1P5,49.222563,-123.057885
13746.179999999998,2783700.0,V5S1P6,49.222563,-123.056827
8464.86,1848500.0,V5S1P7,49.222568,-123.056384
8424.6975,1831000.0,V5S1P8,49.222552,-123.055028
11194.864285714286,2332428.5714285714,V5S1P9,49.225899,-123.048436
9072.1525,2014125.0,V5S1R1,49.225926,-123.049744
9631.11,2494000.0,V5S1R2,49.225916,-123.049281
10754.25,2041500.0,V5S1R3,49.223104,-123.047186
8462.92,2061000.0,V5S1R4,49.22306,-123.047491
8740.42,2373000.0,V5S1R5,49.223128,-123.04678
9711.33,2387000.0,V5S1R6,49.223199,-123.044515
8277.788,1944800.0,V5S1R7,49.223189,-123.042939
8067.992222222221,1738111.111111111,V5S1R8,49.223181,-123.041376
8863.875,1885000.0,V5S1R9,49.223181,-123.041376
8471.51625,1997750.0,V5S1S1,49.222921,-123.039403
8820.623,2035100.0,V5S1S2,49.222921,-123.039363
8501.0,1792875.0,V5S1S3,49.222975,-123.037656
9904.034285714286,2041285.7142857143,V5S1S4,49.222823,-123.037441
8564.435,1990614.0,V5S1S5,49.222744,-123.03138
8400.63875,2016000.0,V5S1S6,49.222652,-123.031065
8348.855555555556,1939777.7777777778,V5S1S7,49.221934,-123.052714
10723.882000000001,2381800.0,V5S1S8,49.221947,-123.053443
9215.348750000001,1991125.0,V5S1S9,49.2218985,-123.0527074
8602.2725,1803625.0,V5S1T1,49.2218977,-123.0526714
9120.21,2320000.0,V5S1T2,49.221763,-123.044476
8818.22,2278000.0,V5S1T3,49.221763,-123.044528
13806.7,2321500.0,V5S1T4,49.221759,-123.043537
9061.79,1857500.0,V5S1T5,49.221757,-123.043179
5781.12,2242333.3333333335,V5S1T6,49.221737,-123.04173
8989.1675,2013500.0,V5S1T7,49.222008,-123.039251
8034.583636363636,1795181.8181818181,V5S1T8,49.222008,-123.039331
9285.64875,2054375.0,V5S1T9,49.222371,-123.036483
8948.17875,1982000.0,V5S1V1,49.222019,-123.036891
7878.82,1853000.0,V5S1V2,49.222369,-123.036422
9003.83,1948000.0,V5S1V3,49.222358,-123.035934
8184.175,1786000.0,V5S1V4,49.222343,-123.032576
8935.866666666667,2158333.3333333335,V5S1V5,49.221971,-123.03201
9772.6875,2275750.0,V5S1V6,49.221969,-123.031994
9461.300909090909,2275181.8181818184,V5S1V7,49.221387,-123.05671
10343.965384615383,2245923.076923077,V5S1V8,49.221387,-123.056684
9762.096666666666,2172291.222222222,V5S1V9,49.221098,-123.053024
7889.486999999999,1756800.0,V5S1W1,49.22109,-123.052771
9112.332857142857,2081428.5714285714,V5S1W2,49.221081,-123.052337
10089.084285714285,2013857.142857143,V5S1W3,49.2211936,-123.0526176
9182.172222222223,1959888.888888889,V5S1W4,49.221079,-123.03928
10428.842,2218600.0,V5S1W5,49.221077,-123.039566
8243.460000000001,1983571.4285714286,V5S1W6,49.221279,-123.037743
9523.91625,1934250.0,V5S1W7,49.221279,-123.037083
8964.654999999999,2072500.0,V5S1W8,49.221137,-123.032112
